"target","subscribers","video.views","uploads","Country","channel_type","created_month","created_date","video_views_for_the_last_30_days","subscribers_for_last_30_days","created_year","Gross.tertiary.education.enrollment....","Population","Unemployment.rate","Urban_population","Latitude","Longitude","rgroup","predCountry","predchannel_type","predcreated_month","predcreated_date","predcreated_year","predsubscribers","predvideo.views","preduploads","predvideo_views_for_the_last_30_days","predsubscribers_for_last_30_days","predGross.tertiary.education.enrollment....","predPopulation","predUnemployment.rate","predUrban_population","predLatitude","predLongitude"
1,16200000,10227242833,258,"United States","Music","Nov","18",63441000,0,"2005",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.076611487660557,0.526315681174103,0.633801886066835,0.500000031218181,0.400006774440146,0.470590060783285,0.412699824183372,0.786880569554214,0.426230744141516,0.147546788140795,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
0,16000000,3018032423,52144,"India","Education","Jul","26",14287000,0,"2014",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.592036482179537,0.634781450799355,0.727265889620818,0.500000030061973,0.519999264964466,0.472727798101428,0.412699824183372,0.161295811734918,0.790317924281489,8.09056912990721e-06,0.147208121827411,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
1,15500000,14619523361,325,"Brazil","Music","Jun","27",163678000,0,"2009",51.3,212559417,12.08,183241641,-14.235004,-51.92528,0.764833758817986,0.404257390765657,0.633801886066835,0.425533533826443,0.368428062911248,0.666662434895942,0.500000026183072,0.693545291582017,0.426230744141516,0.983863189680435,0.147208121827411,0.476923456921842,0.400001693694715,0.360001888286511,0.383563261097473,0.38596694134097,0.485714512983766
0,15500000,12880388253,0,"United States","Entertainment","Mar","2",0,10,"2016",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.701565144816414,0.526315681174103,0.472081368233545,0.519999632474883,0.409095114920986,0.547617952510098,0.500000026183072,0.693545291582017,0.501623376623377,0.501623376623377,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,15300000,16545966132,87864,"India","Entertainment","Oct","31",361483000,3e+05,"2011",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.780736389802769,0.634781450799355,0.472081368233545,0.571427324929495,0.545450561165042,0.446429557032493,0.500000026183072,0.8360600912014,0.790317924281489,0.999991830025354,0.902429248637268,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
1,15200000,7151683497,11099,"India","Entertainment","May","2",210909000,3e+05,"2014",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.203096339479089,0.634781450799355,0.472081368233545,0.549018678523492,0.409095114920986,0.472727798101428,0.500000026183072,0.393444396376725,0.491803439671098,0.999991830025354,0.902429248637268,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
0,15200000,8333387785,654,"Turkey","Entertainment","Dec","29",4427000,0,"2014",23.9,83429615,13.49,63097818,38.963745,35.243322,0.423578406916931,0.999750936220202,0.472081368233545,0.386366255843654,0.476191687223305,0.472727798101428,0.500000026183072,0.64515897523228,0.491803439671098,8.09056912990721e-06,0.147208121827411,0.63865431066442,0.375002261091349,0.360001888286511,0.347828315870446,0.324329116061096,0.531914249130372
0,15000000,2730879024,0,"United States","Games","May","25",0,0,"2006",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.0375891053117812,0.526315681174103,0.366668915907679,0.549018678523492,0.615375865193187,0.500000030061973,0.500000026183072,0.161295811734918,0.501623376623377,0.501623376623377,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
0,15000000,7536093065,206,"India","News","Aug","16",998,0,"2018",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.425781722180545,0.634781450799355,0.789458534991665,0.535713676958923,0.444447620875319,0.666660554178609,0.500000026183072,0.393444396376725,0.467742481949914,1.00322668871298e-05,0.147208121827411,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
0,14900000,8074260978,66362,"Indonesia","Entertainment","Nov","29",43581000,1e+05,"2012",36.3,270203917,4.69,151509724,-0.789275,113.921327,0.797655500238761,0.307707224319408,0.472081368233545,0.500000031218181,0.476191687223305,0.510638106069586,0.500000026183072,0.64515897523228,0.790317924281489,8.09056912990721e-06,0.411167971854847,0.393444396376725,0.514285662602914,0.580881770158871,0.383563261097473,0.596272704041445,0.426230744141516
0,14900000,4033400167,86,"United States","Entertainment","Feb","8",11043000,0,"2006",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.735273080645129,0.526315681174103,0.472081368233545,0.54999879061465,0.565214626467398,0.500000030061973,0.500000026183072,0.180333135905586,0.277781922989882,8.09056912990721e-06,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
0,14900000,5549770244,27944,"Thailand","Entertainment","Oct","17",49556000,1e+05,"2011",49.3,69625582,0.75,35294600,15.870032,100.992541,0.418636959511787,0.555549563756985,0.472081368233545,0.571427324929495,0.500000101454698,0.446429557032493,0.500000026183072,0.306454760784126,0.790317924281489,0.147546788140795,0.411167971854847,0.476923456921842,0.375002261091349,0.555555555555556,0.500000023872834,0.596272704041445,0.555549563756985
0,14800000,13356517783,1210,"United States","Entertainment","Jun","9",61205000,0,"2006",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.350555816665292,0.526315681174103,0.472081368233545,0.425533533826443,0.516128564348783,0.500000030061973,0.275865961334746,0.693545291582017,0.532257570416229,0.147546788140795,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
