"target","subscribers","video.views","uploads","Country","channel_type","created_month","created_date","video_views_for_the_last_30_days","subscribers_for_last_30_days","created_year","Gross.tertiary.education.enrollment....","Population","Unemployment.rate","Urban_population","Latitude","Longitude","rgroup","predCountry","predchannel_type","predcreated_month","predcreated_date","predcreated_year","predsubscribers","predvideo.views","preduploads","predvideo_views_for_the_last_30_days","predsubscribers_for_last_30_days","predGross.tertiary.education.enrollment....","predPopulation","predUnemployment.rate","predUrban_population","predLatitude","predLongitude"
1,245000000,2.28e+11,20082,"India","Music","Mar","13",2.258e+09,2e+06,"2006",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.327878709649667,0.634781450799355,0.633801886066835,0.519999632474883,0.59999508141476,0.500000030061973,0.741931607931753,0.919348101214119,0.790317924281489,0.935476873330698,0.981472595384838,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
0,170000000,0,1,"United States","Games","Mar","5",12,0,"2006",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.758846486220136,0.526315681174103,0.366668915907679,0.519999632474883,0.588230199598648,0.500000030061973,0.741931607931753,0.501623376623377,0.277781922989882,1.00322668871298e-05,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,166000000,28368841870,741,"United States","Entertainment","Feb","20",1.348e+09,8e+06,"2012",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.113936396082863,0.526315681174103,0.472081368233545,0.54999879061465,0.608690997059981,0.510638106069586,0.741931607931753,0.919348101214119,0.491803439671098,0.935476873330698,0.981472595384838,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,162000000,1.64e+11,966,"United States","Education","Sep","1",1.975e+09,1e+06,"2006",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.69075514911674,0.526315681174103,0.727265889620818,0.590907738115735,0.500000067637874,0.500000030061973,0.741931607931753,0.919348101214119,0.532257570416229,0.935476873330698,0.981472595384838,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,159000000,1.48e+11,116536,"India","Entertainment","Sep","20",1.824e+09,1e+06,"2006",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.516402404988185,0.634781450799355,0.472081368233545,0.590907738115735,0.608690997059981,0.500000030061973,0.741931607931753,0.919348101214119,0.790317924281489,0.935476873330698,0.981472595384838,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
0,111000000,29058044447,4716,"Japan","Entertainment","Apr","29",39184000,0,"2010",63.2,126226568,2.29,115782416,36.204824,138.252924,0.738714857259765,0.333389411321767,0.472081368233545,0.441861854919109,0.476191687223305,0.342861678905649,0.741931607931753,0.919348101214119,0.491803439671098,8.09056912990721e-06,0.147208121827411,0.370969849250442,0.400001693694715,0.418183335273479,0.383563261097473,0.522900682147689,0.426230744141516
0,106000000,90479060027,493,"Russia","People","Jan","14",48947000,1e+05,"2016",81.9,144373535,4.59,107683889,61.52401,105.318756,0.583535046083853,0.40001016132153,0.37778052984104,0.403510493208481,0.400005080914785,0.547617952510098,0.741931607931753,0.919348101214119,0.403227393483599,0.147546788140795,0.411167971854847,0.51984119754833,0.400001693694715,0.428572588107754,0.383563261097473,0.389832403236837,0.426230744141516
1,98900000,77180169894,574,"United States","Entertainment","Apr","23",580574000,6e+05,"2018",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.21577139897272,0.526315681174103,0.472081368233545,0.441861854919109,0.599993441995642,0.666660554178609,0.741931607931753,0.919348101214119,0.403227393483599,0.935476873330698,0.93999123264288,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,96700000,57856289381,8548,"India","Music","Mar","12",803613000,1100000,"2014",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.256122396094725,0.634781450799355,0.633801886066835,0.519999632474883,0.434785514689649,0.472727798101428,0.741931607931753,0.919348101214119,0.491803439671098,0.935476873330698,0.981472595384838,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
1,96000000,77428473662,70127,"United States","Sports","May","11",714614000,6e+05,"2007",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.349937464110553,0.526315681174103,0.777747097364362,0.549018678523492,0.533331219477143,0.576920180892143,0.741931607931753,0.919348101214119,0.790317924281489,0.935476873330698,0.93999123264288,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,89800000,32144597566,543,"South Korea","Music","Jun","29",498930000,7e+05,"2016",94.3,51709098,4.15,42106719,35.907757,127.766922,0.755461578955874,0.615375865193187,0.633801886066835,0.425533533826443,0.476191687223305,0.547617952510098,0.741931607931753,0.919348101214119,0.403227393483599,0.935476873330698,0.981472595384838,0.423078433556597,0.400001451741784,0.428572588107754,0.475410265788702,0.522900682147689,0.426230744141516
1,83000000,1.01e+11,71270,"India","Entertainment","Aug","4",1.657e+09,1100000,"2007",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.317084248410538,0.634781450799355,0.472081368233545,0.535713676958923,0.559997665028464,0.576920180892143,0.741931607931753,0.919348101214119,0.790317924281489,0.935476873330698,0.981472595384838,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
0,75000000,0,3,"United States","Entertainment","Jan","30",16,0,"2006",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.0728848695289344,0.526315681174103,0.472081368233545,0.403510493208481,0.500000081164773,0.500000030061973,0.741931607931753,0.501623376623377,0.277781922989882,1.00322668871298e-05,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,71300000,28634566938,1337,"South Korea","Music","Jun","4",598173000,9e+05,"2008",94.3,51709098,4.15,42106719,35.907757,127.766922,0.635162032907829,0.615375865193187,0.633801886066835,0.425533533826443,0.559997665028464,0.529410947424388,0.741931607931753,0.919348101214119,0.532257570416229,0.935476873330698,0.981472595384838,0.423078433556597,0.400001451741784,0.428572588107754,0.475410265788702,0.522900682147689,0.426230744141516
1,70500000,73139054467,129204,"India","Entertainment","Dec","11",1.707e+09,9e+05,"2005",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.084857871523127,0.634781450799355,0.472081368233545,0.386366255843654,0.533331219477143,0.470590060783285,0.741931607931753,0.919348101214119,0.790317924281489,0.935476873330698,0.981472595384838,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
1,68200000,38843229963,2865,"United States","Education","Dec","14",473387000,6e+05,"2011",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.583921032957733,0.526315681174103,0.727265889620818,0.386366255843654,0.400005080914785,0.446429557032493,0.741931607931753,0.919348101214119,0.629030203115702,0.935476873330698,0.93999123264288,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
0,66500000,36775585925,2572,"Brazil","Music","Mar","21",447223000,0,"2012",51.3,212559417,12.08,183241641,-14.235004,-51.92528,0.162944561103359,0.404257390765657,0.633801886066835,0.519999632474883,0.391309144097066,0.510638106069586,0.741931607931753,0.919348101214119,0.629030203115702,0.935476873330698,0.147208121827411,0.476923456921842,0.400001693694715,0.360001888286511,0.383563261097473,0.38596694134097,0.485714512983766
1,65600000,28648024439,8502,"India","Music","Jun","11",254961000,4e+05,"2010",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.289622221374884,0.634781450799355,0.633801886066835,0.425533533826443,0.533331219477143,0.342861678905649,0.741931607931753,0.919348101214119,0.491803439671098,0.999991830025354,0.93999123264288,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
1,64600000,61510906457,112915,"India","Entertainment","Jun","13",1.188e+09,1100000,"2008",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.0717734687495977,0.634781450799355,0.472081368233545,0.425533533826443,0.59999508141476,0.529410947424388,0.741931607931753,0.919348101214119,0.790317924281489,0.935476873330698,0.981472595384838,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
0,61000000,29533230328,13,"India","Music","Aug","3",10,0,"2018",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.54830543929711,0.634781450799355,0.633801886066835,0.535713676958923,0.50000009018258,0.666660554178609,0.741931607931753,0.919348101214119,0.277781922989882,1.00322668871298e-05,0.147208121827411,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
1,59500000,16241549158,389,"United States","Sports","Mar","17",141200000,1e+05,"2009",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.676553272875026,0.526315681174103,0.777747097364362,0.519999632474883,0.500000101454698,0.666662434895942,0.741931607931753,0.8360600912014,0.426230744141516,0.983863189680435,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,59500000,59316472754,39113,"United States","Film","Apr","28",114668000,1e+05,"2006",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.451896080747247,0.526315681174103,0.518517892795697,0.441861854919109,0.500000115947191,0.500000030061973,0.741931607931753,0.919348101214119,0.790317924281489,0.967205482260563,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,58400000,57271630846,1510,"Argentina","Music","Jun","2",611828000,6e+05,"2011",90,44938712,9.79,41339571,-38.416097,-63.616672,0.0907679311931133,0.777747097364362,0.633801886066835,0.425533533826443,0.409095114920986,0.446429557032493,0.741931607931753,0.919348101214119,0.540982961318284,0.935476873330698,0.93999123264288,0.423078433556597,0.529411356059126,0.541665832448837,0.475410265788702,0.777777777777778,0.485714512983766
1,58000000,40602020243,19487,"India","Music","Oct","29",232025000,5e+05,"2014",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.122212266316637,0.634781450799355,0.633801886066835,0.571427324929495,0.476191687223305,0.472727798101428,0.741931607931753,0.919348101214119,0.790317924281489,0.999991830025354,0.93999123264288,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
